_dedupe_key,_endpoint,_member,_query_label,_collected_at,_comment_id,_video_id,_channel_id,comment_published_at,comment_author,comment_like_count,comment_text,_source_file,_parent_comment_id,comment_author_channel_id
commentThreads.list|UgyVRZKAwmtIisnFobx4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|DeIo_J9suPs||UgyVRZKAwmtIisnFobx4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.558110+00:00,UgyVRZKAwmtIisnFobx4AaABAg,DeIo_J9suPs,UCuNYeSTZMepdM42iGd2NqGw,2019-12-04T17:05:41Z,@sheebarana7411,3.0,Kale  nisano k liye kuch btaya meri umr 18saal ki uske hissab se plzplz,youtube_comments_raw_member234.csv,,
commentThreads.list|UgzmHeUnV5RqSsebuLt4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|DeIo_J9suPs||UgzmHeUnV5RqSsebuLt4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.558110+00:00,UgzmHeUnV5RqSsebuLt4AaABAg,DeIo_J9suPs,UCuNYeSTZMepdM42iGd2NqGw,2020-07-09T15:40:20Z,@mainazmalik9288,4.0,"Mam, can we apply Vitamin E capsule?",youtube_comments_raw_member234.csv,,
commentThreads.list|Ugz4SxqleQflzAFwu2R4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|DeIo_J9suPs||Ugz4SxqleQflzAFwu2R4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.558110+00:00,Ugz4SxqleQflzAFwu2R4AaABAg,DeIo_J9suPs,UCuNYeSTZMepdM42iGd2NqGw,2022-10-01T09:09:21Z,@dipathakurthakur9919,0.0,Mem coconet oil roj yush karna cahiye fesh par kya,youtube_comments_raw_member234.csv,,
commentThreads.list|UgxQDkOOHkZ6Nva4cWt4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|DeIo_J9suPs||UgxQDkOOHkZ6Nva4cWt4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.558110+00:00,UgxQDkOOHkZ6Nva4cWt4AaABAg,DeIo_J9suPs,UCuNYeSTZMepdM42iGd2NqGw,2019-10-02T18:47:00Z,@honeyhklnandlal4000,6.0,"Mam L'oreal Liss unlimited shampoo kaisa h rough balo k lie 

Please reply 🙏🙏Mai bahut pareshan hu Apne rough balo se",youtube_comments_raw_member234.csv,,
commentThreads.list|UgxmwUqOfEOtlH5rVF94AaABAg|UCuNYeSTZMepdM42iGd2NqGw|DeIo_J9suPs||UgxmwUqOfEOtlH5rVF94AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.558110+00:00,UgxmwUqOfEOtlH5rVF94AaABAg,DeIo_J9suPs,UCuNYeSTZMepdM42iGd2NqGw,2021-09-26T01:29:53Z,@baldevsharma4675,5.0,bohat log ke sehat ache hote phir bhi       dark circle hote hai mam,youtube_comments_raw_member234.csv,,
commentThreads.list|UgwmeMljFXsIb3MPrjd4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|DeIo_J9suPs||UgwmeMljFXsIb3MPrjd4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.558110+00:00,UgwmeMljFXsIb3MPrjd4AaABAg,DeIo_J9suPs,UCuNYeSTZMepdM42iGd2NqGw,2020-07-10T18:06:45Z,@kajalsahu3258,4.0,Mam puffy eyes ke upr video banaiye na pls pls its a request 🙏🙏🙏🙏,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugy91E8A7-rNp59GOIJ4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||Ugy91E8A7-rNp59GOIJ4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,Ugy91E8A7-rNp59GOIJ4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2022-04-06T12:48:19Z,@docVLS,89.0,"*Dr. VLS Instagram -* https://www.instagram.com/doc_vijay_laxmi
*Dr. VLS Facebook -* https://www.facebook.com/skindocVLS/",youtube_comments_raw_member234.csv,,
commentThreads.list|UgytWNsfW_PYUfFVt3h4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||UgytWNsfW_PYUfFVt3h4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,UgytWNsfW_PYUfFVt3h4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2020-05-08T05:59:50Z,@TrendingShorts101i,28.0,Mam apne batayi jo cream usme hydroquonin he or steroid bhi kya vo treatmnt ke bad sife effect nahi krenge,youtube_comments_raw_member234.csv,,
commentThreads.list|UgzUOOoyt9wT_M_jIER4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||UgzUOOoyt9wT_M_jIER4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,UgzUOOoyt9wT_M_jIER4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2023-04-12T16:48:01Z,@sabarehman501,11.0,Aap boht achy tareky sy batati ho urdu ma thanks❤❤❤❤❤❤❤,youtube_comments_raw_member234.csv,,
commentThreads.list|UgyA1O-OwjK7jmf2cPx4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||UgyA1O-OwjK7jmf2cPx4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,UgyA1O-OwjK7jmf2cPx4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2021-05-27T13:18:51Z,@ruchipandey5006,8.0,Mam aap jo bata rhi hai kya hm use use nahin kar sakte kya,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugwt-P0yTpnOK-lxhJx4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||Ugwt-P0yTpnOK-lxhJx4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,Ugwt-P0yTpnOK-lxhJx4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2022-12-01T14:23:30Z,@sakshivirmanivirmani2880,2.0,Mam kya mai kaylite cream use kr skti hu,youtube_comments_raw_member234.csv,,
commentThreads.list|UgzCjRfXzMi9XOzWNkp4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||UgzCjRfXzMi9XOzWNkp4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,UgzCjRfXzMi9XOzWNkp4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2020-05-16T09:51:38Z,@optiontraderdiarybyswapnil,8.0,Mam please melacare cream ke side effects ke treatment par video banaye. side effects se face Kala ho Gaya h.,youtube_comments_raw_member234.csv,,
commentThreads.list|UgyZSXzULLDznLioqo54AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||UgyZSXzULLDznLioqo54AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,UgyZSXzULLDznLioqo54AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2020-11-30T19:19:48Z,@rameshsinghshahi7717,10.0,"Namaste mam,is ega good for hyperpigmentation?",youtube_comments_raw_member234.csv,,
commentThreads.list|Ugx3FMQstCdhOTnOj-N4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||Ugx3FMQstCdhOTnOj-N4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,Ugx3FMQstCdhOTnOj-N4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2020-07-20T09:55:46Z,@264poojabiradar8,4.0,Madam skin me black  dots  cantrol karan video karo,youtube_comments_raw_member234.csv,,
commentThreads.list|UgziMIpZOejiAj5HQTh4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||UgziMIpZOejiAj5HQTh4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,UgziMIpZOejiAj5HQTh4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2023-09-04T12:47:07Z,@believe2032,0.0,"Hi ma'am 
Can I use derma co. Serum and derma co. Sunscreen lotion in the day time while using the Hydroquinone at night??????",youtube_comments_raw_member234.csv,,
commentThreads.list|Ugy1rJMo83HDmyv0rk94AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||Ugy1rJMo83HDmyv0rk94AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,Ugy1rJMo83HDmyv0rk94AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2020-09-25T17:42:39Z,@nehasanofiya1810,7.0,mam ap bahut acha samjhate ho i like ua voice,youtube_comments_raw_member234.csv,,
commentThreads.list|UgwYjXOVmAKaa7t1UHh4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||UgwYjXOVmAKaa7t1UHh4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,UgwYjXOVmAKaa7t1UHh4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2020-05-13T01:37:18Z,@Rekxpoint,4.0,Ma'am can you please tell us that what is the Deference between age sopt and sunsopt ???,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugwqo1kk1upySJhE5bB4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||Ugwqo1kk1upySJhE5bB4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,Ugwqo1kk1upySJhE5bB4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2020-05-16T05:06:47Z,@jenniferjoseph8253,4.0,I have sweating problem in my hair /scalp  kindly suggest me some solution....,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugzk0MOaQhJCOmjP8OJ4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||Ugzk0MOaQhJCOmjP8OJ4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,Ugzk0MOaQhJCOmjP8OJ4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2022-03-11T11:24:15Z,@Nihalpradhan777,1.0,mam i usualy go out in sun in day time due to job can i use this cream?,youtube_comments_raw_member234.csv,,
commentThreads.list|UgxGU320tthpAeXxkhJ4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||UgxGU320tthpAeXxkhJ4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,UgxGU320tthpAeXxkhJ4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2020-12-20T11:54:37Z,@dipalipatil4357,6.0,Mam please make a video on dark circles,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugxrk5K4YH2H0VgQ3R14AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||Ugxrk5K4YH2H0VgQ3R14AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,Ugxrk5K4YH2H0VgQ3R14AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2020-05-06T15:16:58Z,@parvishandanikamat6277,10.0,Thanks so much for your detailed and genuine information. It has helped me a lot.,youtube_comments_raw_member234.csv,,
commentThreads.list|UgzP9p-_OurXjP_o_eh4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||UgzP9p-_OurXjP_o_eh4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,UgzP9p-_OurXjP_o_eh4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2021-12-20T11:00:46Z,@merebankebiharilalju1010,12.0,Mam steroid wala cream use karne se skin pe side effects bohot hote hai.. To kya kare,youtube_comments_raw_member234.csv,,
commentThreads.list|UgxZs8t-3zcgF4HxiwF4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||UgxZs8t-3zcgF4HxiwF4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,UgxZs8t-3zcgF4HxiwF4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2022-04-27T15:44:24Z,@obitoclips20,1.0,I have pigmentation in my hands after the problem of blood circulation which is from many months and is not getting cured can i use cream  for that,youtube_comments_raw_member234.csv,,
commentThreads.list|UgwvMFRSQfgWR62w2cp4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||UgwvMFRSQfgWR62w2cp4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,UgwvMFRSQfgWR62w2cp4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2020-06-14T09:51:13Z,@maabhawanibhajanmala5805,5.0,Mam fungal infection ke dago pr video bnaiiyeee pls 😥😥😥🙏🙏😭😭,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugwpkh9KX0gCR3b9afV4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||Ugwpkh9KX0gCR3b9afV4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,Ugwpkh9KX0gCR3b9afV4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2021-11-08T06:48:29Z,@gurmeetwalia3997,11.0,Hlo mam Melalite etc creams use krne se skin patli toh nhi ho gi??????? Plz reply mam,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugyab0u5sgrXUQOBjjd4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|39IEbwEATGo||Ugyab0u5sgrXUQOBjjd4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:12.768451+00:00,Ugyab0u5sgrXUQOBjjd4AaABAg,39IEbwEATGo,UCuNYeSTZMepdM42iGd2NqGw,2021-08-29T08:09:10Z,@shubhrapandey7804,5.0,Dr.demelan cream kya colour light krne k lie use kr skti hu uska Koi side effect aur usey use krne k kya direction hai plz btaiye?,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugxye9IRxfY3C5mWkxB4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|mIQCIrVXkkA||Ugxye9IRxfY3C5mWkxB4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:13.046444+00:00,Ugxye9IRxfY3C5mWkxB4AaABAg,mIQCIrVXkkA,UCuNYeSTZMepdM42iGd2NqGw,2019-01-11T11:37:48Z,@docVLS,341.0,"*30 से 40 साल के लोग भी - जो creams 20 से 30 की उम्र वालों के लिये बताये है (Hyaluronic Acid और Retinol युक्त creams) इस्तेमाल कर सकते है।*

*Dr. VLS Instagram -* https://www.instagram.com/doc_vijay_laxmi
*Dr. VLS Facebook -* https://www.facebook.com/skindocVLS/",youtube_comments_raw_member234.csv,,
commentThreads.list|Ugxn6Z7N-0QbcdZmRp54AaABAg|UCuNYeSTZMepdM42iGd2NqGw|mIQCIrVXkkA||Ugxn6Z7N-0QbcdZmRp54AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:13.046444+00:00,Ugxn6Z7N-0QbcdZmRp54AaABAg,mIQCIrVXkkA,UCuNYeSTZMepdM42iGd2NqGw,2019-01-11T13:32:47Z,@kaditrider298,7.0,Aapne jo dusra tareeqa bataya h chemical peel botox wagaira usk bare me b detail information wala vdo banaey plzz,youtube_comments_raw_member234.csv,,
commentThreads.list|UgxRustNHzOfqoRFQUh4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|mIQCIrVXkkA||UgxRustNHzOfqoRFQUh4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:13.046444+00:00,UgxRustNHzOfqoRFQUh4AaABAg,mIQCIrVXkkA,UCuNYeSTZMepdM42iGd2NqGw,2019-03-06T03:04:59Z,@chandanaabaruah1214,12.0,"Mem how do I contact u, pls help, I've a dry skin & some open pores, I spent lots of money but nt good result so far, pls help me,,",youtube_comments_raw_member234.csv,,
commentThreads.list|Ugxj3gEJYyEDkX4Rm1t4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|mIQCIrVXkkA||Ugxj3gEJYyEDkX4Rm1t4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:13.046444+00:00,Ugxj3gEJYyEDkX4Rm1t4AaABAg,mIQCIrVXkkA,UCuNYeSTZMepdM42iGd2NqGw,2020-11-05T12:58:54Z,@anandrachna19,4.0,Can adapelene gel be used under eyes/around the eyes also,youtube_comments_raw_member234.csv,,
commentThreads.list|UgxB0nxtiF8bRQoOPpV4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|mIQCIrVXkkA||UgxB0nxtiF8bRQoOPpV4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:13.046444+00:00,UgxB0nxtiF8bRQoOPpV4AaABAg,mIQCIrVXkkA,UCuNYeSTZMepdM42iGd2NqGw,2021-07-27T05:40:21Z,@nakulsehrawat7450,0.0,Hyaluronic and  glycolic cream use kaise krni h mam,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugy8Crtwlybm8rfs0Vx4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|mIQCIrVXkkA||Ugy8Crtwlybm8rfs0Vx4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:13.046444+00:00,Ugy8Crtwlybm8rfs0Vx4AaABAg,mIQCIrVXkkA,UCuNYeSTZMepdM42iGd2NqGw,2019-06-06T11:27:56Z,@inspiringarchana8511,12.0,This is really good information. Thank u so much,youtube_comments_raw_member234.csv,,
commentThreads.list|UgxmIQH3rkHvOcDZNep4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|mIQCIrVXkkA||UgxmIQH3rkHvOcDZNep4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:13.046444+00:00,UgxmIQH3rkHvOcDZNep4AaABAg,mIQCIrVXkkA,UCuNYeSTZMepdM42iGd2NqGw,2020-07-19T17:42:03Z,@maneek3655,9.0,"Mam, plz tell me the maximum time to apply Retino A, after getting better result?",youtube_comments_raw_member234.csv,,
commentThreads.list|UgwycnRjjgW1A2SdeT54AaABAg|UCuNYeSTZMepdM42iGd2NqGw|mIQCIrVXkkA||UgwycnRjjgW1A2SdeT54AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:13.046444+00:00,UgwycnRjjgW1A2SdeT54AaABAg,mIQCIrVXkkA,UCuNYeSTZMepdM42iGd2NqGw,2020-08-04T22:39:55Z,@dimpletuteja9436,5.0,Can i use it on whole face . Saggy skin age 42,youtube_comments_raw_member234.csv,,
commentThreads.list|UgwMlVl2CwGfiB8Aw014AaABAg|UCuNYeSTZMepdM42iGd2NqGw|mIQCIrVXkkA||UgwMlVl2CwGfiB8Aw014AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:13.046444+00:00,UgwMlVl2CwGfiB8Aw014AaABAg,mIQCIrVXkkA,UCuNYeSTZMepdM42iGd2NqGw,2021-07-06T06:15:25Z,@vineet3579,0.0,Nice mam mam meri age 40 hai aur Mera eyes k pass bhut wrinkles pad gye hai please mujhe btaye ma koun c retinol use kru please reply,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugyh-5FiZL5WV1LGMBZ4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|mIQCIrVXkkA||Ugyh-5FiZL5WV1LGMBZ4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:13.046444+00:00,Ugyh-5FiZL5WV1LGMBZ4AaABAg,mIQCIrVXkkA,UCuNYeSTZMepdM42iGd2NqGw,2020-05-01T02:20:33Z,@jehadelahi5316,10.0,U r good doctor thank you mam❤,youtube_comments_raw_member234.csv,,
commentThreads.list|UgxN69MF4Wy9Ax_Hce94AaABAg|UCuNYeSTZMepdM42iGd2NqGw|mIQCIrVXkkA||UgxN69MF4Wy9Ax_Hce94AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:13.046444+00:00,UgxN69MF4Wy9Ax_Hce94AaABAg,mIQCIrVXkkA,UCuNYeSTZMepdM42iGd2NqGw,2020-07-21T18:54:41Z,@chetnataneja6008,4.0,Mam i seen loose skin from the some days. Is any medicine i take. I am 40.,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugw88VJ8fjMmgU29E1x4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|mIQCIrVXkkA||Ugw88VJ8fjMmgU29E1x4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:13.046444+00:00,Ugw88VJ8fjMmgU29E1x4AaABAg,mIQCIrVXkkA,UCuNYeSTZMepdM42iGd2NqGw,2020-06-23T19:26:26Z,@nisharoy4394,6.0,Hi Ma'am. Great info!! Please suggest some good retino serums for 25+ 🙏🏻🙏🏻,youtube_comments_raw_member234.csv,,
commentThreads.list|UgzEenHknwGRMlU0q3h4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|mIQCIrVXkkA||UgzEenHknwGRMlU0q3h4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:13.046444+00:00,UgzEenHknwGRMlU0q3h4AaABAg,mIQCIrVXkkA,UCuNYeSTZMepdM42iGd2NqGw,2021-11-15T13:17:56Z,@hamarehalat7602,0.0,Should we apply moisturiser before using the cream or after using it?,youtube_comments_raw_member234.csv,,
commentThreads.list|Ugw9e12IzbGjReU3fsJ4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|mIQCIrVXkkA||Ugw9e12IzbGjReU3fsJ4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:13.046444+00:00,Ugw9e12IzbGjReU3fsJ4AaABAg,mIQCIrVXkkA,UCuNYeSTZMepdM42iGd2NqGw,2020-01-18T17:22:34Z,@naboprincess1522,5.0,Boht he achi video bnati hn ap boht achy sy smjati hn mam thank you mam,youtube_comments_raw_member234.csv,,
commentThreads.list|UgyTdOCo0M8WB0z0dDF4AaABAg|UCuNYeSTZMepdM42iGd2NqGw|mIQCIrVXkkA||UgyTdOCo0M8WB0z0dDF4AaABAg|,commentThreads.list,member_2,"skincare routine, skincare review, dermatologist skincare, acne skincare, retinol routine, sunscreen review, sensitive skin skincare",2026-03-01T04:10:13.046444+00:00,UgyTdOCo0M8WB0z0dDF4AaABAg,mIQCIrVXkkA,UCuNYeSTZMepdM42iGd2NqGw,2019-01-22T06:41:31Z,@tseringnorzom2505,9.0,thanks mam u r so cute,youtube_comments_raw_member234.csv,,
